"ACTV_COUNT","DS_NAME","DT_WID","ROW_WID","YR_MTH","ACCNT_NAME","LEGACY_ACC","WU_EMAIL","USER_NAME","WU_LOGIN_ID"
3,"UNI",20181119,6369824081,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
2,"UNI",20181120,6370216063,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"UNI",20181122,6370952115,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
5,"UNI",20181126,6371892744,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"CHB",20181126,6475927885,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"UNI",20181127,6372276312,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
2,"UNI",20181128,6372646066,"2018 / 11","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"UNI",20181203,6373732265,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"UNI",20181206,6374813704,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"UNI",20181207,6375226424,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
8,"UNI",20181210,6375474330,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
2,"UNI",20181211,6375976370,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"UNI",20181212,6376346625,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
10,"UNI",20181213,6376709721,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
8,"UNI",20181214,6376710735,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
7,"UNI",20181217,6377343031,"2018 / 12","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"CHB",20190801,6433508612,"2019 / 08","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"CHB",20190801,6476350632,"2019 / 08","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
2,"AUR",20190804,6433271026,"2019 / 08","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"AUR",20190808,6434212318,"2019 / 08","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
4,"AUR",20191006,6450902343,"2019 / 10","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"CHB",20191006,6475745677,"2019 / 10","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
3,"CHB",20191006,6476146211,"2019 / 10","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"CHB",20191006,6476252980,"2019 / 10","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
1,"AUR",20191015,6458481216,"2019 / 10","CMS Cameron McKenna Nabarro Olswang LLP","CAME5023","Unspecified","gebw gebw","GEBW@473952"
